Entity,Code,Year,life_exp_primary_edu_index
Moldova,MDA,1989,2.868469954
Moldova,MDA,1990,2.899610043
Moldova,MDA,1991,2.908279896
Moldova,MDA,1992,2.796410084
Moldova,MDA,1993,2.430310011
Moldova,MDA,1994,2.258769989
Moldova,MDA,1995,1.984750032
Moldova,MDA,1999,1.936429977
Moldova,MDA,2000,1.579959989
Moldova,MDA,2001,1.686810017
Moldova,MDA,2002,1.822020054
Moldova,MDA,2003,2.239629984
Moldova,MDA,2004,2.409919977
Moldova,MDA,2005,2.612709999
Moldova,MDA,2006,2.812269926
Moldova,MDA,2007,2.796689987
Moldova,MDA,2008,2.905210018
Moldova,MDA,2009,2.977999926
Moldova,MDA,2010,3.024009943
Moldova,MDA,2011,3.087670088
Moldova,MDA,2012,3.186439991
Moldova,MDA,2013,3.287590027
Moldova,MDA,2014,3.355129957
Mongolia,MNG,1970,0.678650022
Mongolia,MNG,1971,0.705749989
Mongolia,MNG,1972,0.75484997
Mongolia,MNG,1973,0.763689995
Mongolia,MNG,1974,0.79084003
Mongolia,MNG,1975,0.80795002
Mongolia,MNG,1976,0.815840006
Mongolia,MNG,1977,0.829280019
Mongolia,MNG,1978,0.851689994
Mongolia,MNG,1979,0.883560002
Mongolia,MNG,1980,0.927670002
Mongolia,MNG,1981,0.970109999
Mongolia,MNG,1982,1.002500057
Mongolia,MNG,1983,1.023290038
Mongolia,MNG,1984,1.052019954
Mongolia,MNG,1985,1.108719945
Mongolia,MNG,1986,1.156200051
Mongolia,MNG,1987,1.261790037
Mongolia,MNG,1988,1.243780017
Mongolia,MNG,1989,1.390349984
Mongolia,MNG,1990,1.480949998
Mongolia,MNG,1991,1.607229948
Mongolia,MNG,1992,1.544149995
Mongolia,MNG,1993,1.345510006
Mongolia,MNG,1994,0.919870019
Mongolia,MNG,1995,0.925300002
Mongolia,MNG,1996,0.979700029
Mongolia,MNG,1997,1.062860012
Mongolia,MNG,1998,1.17750001
Mongolia,MNG,1999,1.329949975
Mongolia,MNG,2000,1.475620031
Mongolia,MNG,2001,1.556329966
Mongolia,MNG,2002,1.706140041
Mongolia,MNG,2003,1.847180009
Mongolia,MNG,2004,1.962090015
Mongolia,MNG,2005,1.857489944
Mongolia,MNG,2006,2.167720079
Mongolia,MNG,2007,2.168970108
Mongolia,MNG,2008,2.277849913
Mongolia,MNG,2009,2.24710989
Mongolia,MNG,2010,2.30121994
Mongolia,MNG,2011,2.443470001
Mongolia,MNG,2012,2.498090029
Montenegro,MNE,2001,1.278609991
Montenegro,MNE,2002,1.376819968
Montenegro,MNE,2003,1.341040015
Montenegro,MNE,2004,1.273370028
Montenegro,MNE,2005,1.256270051
Montenegro,MNE,2006,1.231680036
Montenegro,MNE,2007,1.06922996
Montenegro,MNE,2008,1.134410024
Montenegro,MNE,2009,1.204210043
Montenegro,MNE,2010,1.248219967
Montenegro,MNE,2011,1.618170023
Montenegro,MNE,2012,1.785320044
Montenegro,MNE,2015,1.657330036
Morocco,MAR,1973,0.542209983
Morocco,MAR,1974,0.535709977
Morocco,MAR,1975,0.583829999
Morocco,MAR,1976,0.677990019
Morocco,MAR,1977,0.762000024
Morocco,MAR,1978,0.791239977
Morocco,MAR,1979,0.842130005
Morocco,MAR,1980,0.898599982
Morocco,MAR,1981,1.003630042
Morocco,MAR,1982,1.025930047
Morocco,MAR,1983,1.056329966
Morocco,MAR,1984,1.110870004
Morocco,MAR,1985,1.162829995
Morocco,MAR,1986,1.131819963
Morocco,MAR,1987,1.130360007
Morocco,MAR,1988,1.112900019
Morocco,MAR,1989,1.136669993
Morocco,MAR,1990,1.131989956
Morocco,MAR,1991,1.162799954
Morocco,MAR,1992,1.127810001
Morocco,MAR,1993,1.124879956
Morocco,MAR,1994,1.148450017
Morocco,MAR,1995,1.186730027
Morocco,MAR,1996,1.229480028
Morocco,MAR,1997,1.252740026
Morocco,MAR,1998,1.311480045
Morocco,MAR,1999,1.212820053
Morocco,MAR,2000,1.21370995
Morocco,MAR,2001,1.145349979
Morocco,MAR,2002,1.154109955
Morocco,MAR,2003,1.118499994
Morocco,MAR,2004,1.128250003
Morocco,MAR,2005,1.161900043
Morocco,MAR,2006,1.203150034
Morocco,MAR,2007,1.217139959
Morocco,MAR,2008,1.162690043
Morocco,MAR,2009,1.258129954
Morocco,MAR,2010,1.170529962
Morocco,MAR,2012,1.152959943
Morocco,MAR,2013,1.126420021
Morocco,MAR,2014,1.190979958
Mozambique,MOZ,1971,0.00358
Mozambique,MOZ,1972,0.00363
Mozambique,MOZ,1973,0.00428
Mozambique,MOZ,1982,0.222910002
Mozambique,MOZ,1983,0.148509994
Mozambique,MOZ,1984,0.166040003
Mozambique,MOZ,1985,0.157079995
Mozambique,MOZ,1986,0.109860003
Myanmar,MMR,1999,0.041439999
Myanmar,MMR,2006,0.087630004
Myanmar,MMR,2007,0.09183
Myanmar,MMR,2008,0.103869997
Myanmar,MMR,2009,0.111199997
Myanmar,MMR,2010,0.149120003
Myanmar,MMR,2014,0.46935001
Namibia,NAM,1986,0.120269999
Namibia,NAM,1987,0.083300002
Namibia,NAM,1988,0.119750001
Namibia,NAM,1989,0.118110001
Namibia,NAM,1990,0.13741
Namibia,NAM,1991,0.136590004
Namibia,NAM,1992,0.125750005
Namibia,NAM,1993,0.109109998
Namibia,NAM,1994,0.099030003
Namibia,NAM,1999,0.653190017
Namibia,NAM,2001,0.782700002
Namibia,NAM,2002,0.91832
Namibia,NAM,2006,0.601409972
Namibia,NAM,2012,0.31189999
Namibia,NAM,2013,0.431400001
Nauru,NRU,1998,1.401039958
Nauru,NRU,2000,2.229259968
Nauru,NRU,2001,2.268820047
Nauru,NRU,2002,2.313869953
Nauru,NRU,2003,2.302870035
Nauru,NRU,2004,2.06437993
Nauru,NRU,2005,3.019449949
Nauru,NRU,2006,2.779540062
Nauru,NRU,2007,2.898720026
Nauru,NRU,2008,2.825279951
Nauru,NRU,2012,2.097049952
Nauru,NRU,2014,2.723880053
Nepal,NPL,1983,0.03142
Nepal,NPL,1984,0.034419999
Nepal,NPL,1997,0.231309995
Nepal,NPL,1999,0.317759991
Nepal,NPL,2000,0.365310013
Nepal,NPL,2001,0.371250004
Nepal,NPL,2002,0.367639989
Nepal,NPL,2003,0.346130013
Nepal,NPL,2004,0.357719988
Nepal,NPL,2005,0.718469977
Nepal,NPL,2007,0.79697001
Nepal,NPL,2008,1.207569957
Nepal,NPL,2009,1.320389986
Nepal,NPL,2010,1.437950015
Nepal,NPL,2011,1.569800019
Nepal,NPL,2012,1.659940004
Nepal,NPL,2013,1.686779976
Nepal,NPL,2014,1.711910009
Nepal,NPL,2015,1.703609943
Netherlands,NLD,1971,1.994709969
Netherlands,NLD,1972,1.998890042
Netherlands,NLD,1973,2.027329922
Netherlands,NLD,1974,2.095910072
Netherlands,NLD,1975,2.161710024
Netherlands,NLD,1976,2.228399992
Netherlands,NLD,1977,2.219480038
Netherlands,NLD,1978,2.167020082
Netherlands,NLD,1979,2.138730049
Netherlands,NLD,1980,2.137809992
Netherlands,NLD,1981,2.16128993
Netherlands,NLD,1982,2.186320066
Netherlands,NLD,1983,2.25067997
Netherlands,NLD,1984,2.2980299
Netherlands,NLD,1985,2.35503006
Netherlands,NLD,1986,2.138930082
Netherlands,NLD,1987,2.075740099
Netherlands,NLD,1988,1.970190048
Netherlands,NLD,1989,1.949360013
Netherlands,NLD,1990,1.959560037
Netherlands,NLD,1991,2.000159979
Netherlands,NLD,1992,2.00383997
Netherlands,NLD,1993,1.975350022
Netherlands,NLD,1994,1.968600035
Netherlands,NLD,1995,2.003370047
Netherlands,NLD,1996,2.024869919
Netherlands,NLD,1997,2.00447011
Netherlands,NLD,2011,2.748250008
Netherlands,NLD,2012,2.764240026
Netherlands,NLD,2013,2.828900099
Netherlands,NLD,2014,2.841860056
New Zealand,NZL,1970,0.405310005
New Zealand,NZL,1971,0.426039994
New Zealand,NZL,1972,0.449900001
New Zealand,NZL,1973,0.480369985
New Zealand,NZL,1974,0.505249977
New Zealand,NZL,1975,0.922500014
New Zealand,NZL,1976,0.972859979
New Zealand,NZL,1977,0.980359972
New Zealand,NZL,1978,0.967220008
New Zealand,NZL,1979,1.011299968
New Zealand,NZL,1980,1.033380032
New Zealand,NZL,1981,1.062739968
New Zealand,NZL,1982,1.147230029
New Zealand,NZL,1984,1.247310042
New Zealand,NZL,1985,1.25346005
New Zealand,NZL,1986,1.263100028
New Zealand,NZL,1987,1.22341001
New Zealand,NZL,1988,1.205229998
New Zealand,NZL,1998,1.672289968
New Zealand,NZL,1999,1.695140004
New Zealand,NZL,2000,1.708580017
New Zealand,NZL,2001,1.714560032
New Zealand,NZL,2002,1.746930003
New Zealand,NZL,2003,1.808580041
New Zealand,NZL,2004,1.834300041
New Zealand,NZL,2005,1.834450006
New Zealand,NZL,2006,1.805760026
New Zealand,NZL,2007,1.824069977
New Zealand,NZL,2008,1.83829999
New Zealand,NZL,2009,1.825700045
New Zealand,NZL,2010,1.860829949
New Zealand,NZL,2011,1.869330049
New Zealand,NZL,2012,1.853430033
New Zealand,NZL,2013,1.961789966
New Zealand,NZL,2014,1.836079955
Nicaragua,NIC,1970,0.127590001
Nicaragua,NIC,1971,0.101570003
Nicaragua,NIC,1972,0.10289
Nicaragua,NIC,1973,0.092990004
Nicaragua,NIC,1974,0.100210004
Nicaragua,NIC,1975,0.09606
Nicaragua,NIC,1976,0.109080002
Nicaragua,NIC,1977,0.105379999
Nicaragua,NIC,1978,0.086450003
Nicaragua,NIC,1979,0.169210002
Nicaragua,NIC,1980,0.274789989
Nicaragua,NIC,1982,0.328280002
Nicaragua,NIC,1983,0.417430013
Nicaragua,NIC,1984,0.492940009
Nicaragua,NIC,1985,0.501060009
Nicaragua,NIC,1986,0.566690028
Nicaragua,NIC,1987,0.58622998
Nicaragua,NIC,1988,0.557699978
Nicaragua,NIC,1989,0.482309997
Nicaragua,NIC,1990,0.465189993
Nicaragua,NIC,1991,0.502489984
Nicaragua,NIC,1992,0.486999989
Nicaragua,NIC,1993,0.580049992
Nicaragua,NIC,1994,0.707509995
Nicaragua,NIC,1995,0.722180009
Nicaragua,NIC,1996,0.84337002
Nicaragua,NIC,1997,0.975120008
Nicaragua,NIC,1998,1.063699961
Nicaragua,NIC,1999,1.189059973
Nicaragua,NIC,2000,1.243810058
Nicaragua,NIC,2001,1.232579947
Nicaragua,NIC,2002,1.343989968
Nicaragua,NIC,2003,1.401690006
Nicaragua,NIC,2004,1.534680009
Nicaragua,NIC,2005,1.657289982
Nicaragua,NIC,2006,1.645589948
Nicaragua,NIC,2007,1.698519945
Nicaragua,NIC,2008,1.759389997
Nicaragua,NIC,2010,1.750869989
Niger,NER,1973,0.00439
Niger,NER,1974,0.0049
Niger,NER,1975,0.00476
Niger,NER,1976,0.00533
Niger,NER,1977,0.00729
Niger,NER,1978,0.00845
Niger,NER,1979,0.00918
Niger,NER,1980,0.01205
Niger,NER,1981,0.01314
Niger,NER,1982,0.01338
Niger,NER,1983,0.01344
Niger,NER,1984,0.01447
Niger,NER,1985,0.01692
Niger,NER,1986,0.01757
Niger,NER,1987,0.020169999
Niger,NER,1989,0.03895
Niger,NER,1990,0.04355
Niger,NER,1991,0.04544
Niger,NER,1992,0.049260002
Niger,NER,1993,0.045249999
Niger,NER,1995,0.033270001
Niger,NER,1996,0.03005
Niger,NER,1997,0.03311
Niger,NER,1998,0.034929998
Niger,NER,1999,0.032189999
Niger,NER,2000,0.027939999
Niger,NER,2001,0.031890001
Niger,NER,2002,0.03827
Niger,NER,2003,0.040259998
Niger,NER,2004,0.04022
Niger,NER,2005,0.041420002
Niger,NER,2006,0.049899999
Niger,NER,2007,0.056129999
Niger,NER,2008,0.069239996
Niger,NER,2009,0.085979998
Niger,NER,2010,0.11727
Niger,NER,2011,0.160799995
Niger,NER,2012,0.176520005
Niger,NER,2013,0.202950001
Niger,NER,2014,0.213679999
Nigeria,NGA,2001,0.244430006
Nigeria,NGA,2002,0.354360014
Nigeria,NGA,2003,0.342519999
Nigeria,NGA,2004,0.424589992
Nigeria,NGA,2005,0.419640005
Nigeria,NGA,2006,0.459259987
Nigeria,NGA,2008,0.366250008
Nigeria,NGA,2009,0.38865
Nigeria,NGA,2010,0.402200013
North America,,1970,1.099121094
North America,,1971,1.099305987
North America,,1972,1.096739411
North America,,1973,1.172536016
North America,,1974,1.249663353
North America,,1975,1.384569526
North America,,1976,1.512230754
North America,,1977,1.481951237
North America,,1978,1.416578174
North America,,1979,1.412098527
North America,,1980,1.421751618
North America,,1981,1.530379534
North America,,1982,1.533095121
North America,,1983,1.582709193
North America,,1984,1.63402915
North America,,1985,1.653995752
North America,,1986,1.759758472
North America,,1987,1.783733368
North America,,1988,1.77693212
North America,,1989,1.74830091
North America,,1990,1.770282626
North America,,1991,1.886089087
North America,,1992,1.930280447
North America,,1993,1.9704988
North America,,1994,2.013786316
North America,,1995,2.056416512
North America,,1996,2.105522633
North America,,1997,1.926521063
North America,,1998,1.747314095
North America,,1999,1.748018742
North America,,2000,1.73046422
North America,,2001,1.834648609
North America,,2002,1.885727048
North America,,2003,1.815018296
North America,,2004,1.887964964
North America,,2005,1.879352808
North America,,2006,1.877137184
North America,,2007,1.886532307
North America,,2008,1.776238799
North America,,2009,1.750320673
North America,,2010,2.117288113
North America,,2011,2.158279896
North America,,2012,2.185121536
North America,,2013,2.079284906
North America,,2014,2.082867622
North Korea,PRK,2009,1.689309955
North Macedonia,MKD,1993,0.910160005
North Macedonia,MKD,1994,0.925809979
North Macedonia,MKD,1995,0.999010026
North Macedonia,MKD,1996,1.048210025
North Macedonia,MKD,1997,1.048189998
North Macedonia,MKD,1998,1.038759947
North Macedonia,MKD,1999,1.078950047
North Macedonia,MKD,2000,1.140149951
North Macedonia,MKD,2001,1.145470023
North Macedonia,MKD,2002,1.127760053
North Macedonia,MKD,2003,1.155439973
North Macedonia,MKD,2004,1.192100048
North Macedonia,MKD,2005,1.230469942
North Macedonia,MKD,2006,1.30527997
North Macedonia,MKD,2007,1.434080005
North Macedonia,MKD,2008,0.639829993
North Macedonia,MKD,2009,0.688560009
North Macedonia,MKD,2010,0.720659971
North Macedonia,MKD,2011,0.757019997
North Macedonia,MKD,2012,0.854809999
Norway,NOR,1972,0.201619998
Norway,NOR,1975,0.384209991
Norway,NOR,1976,0.461789995
Norway,NOR,1977,0.56287998
Norway,NOR,1978,0.786660016
Norway,NOR,1979,0.999419987
Norway,NOR,1980,1.196779966
Norway,NOR,1981,1.348369956
Norway,NOR,1982,1.486479998
Norway,NOR,1983,1.613199949
Norway,NOR,1984,1.747110009
Norway,NOR,1985,1.876199961
Norway,NOR,1986,1.983850002
Norway,NOR,1987,2.097140074
Norway,NOR,1988,2.20036006
Norway,NOR,1989,2.308969975
Norway,NOR,1990,2.457679987
Norway,NOR,1991,2.625699997
Norway,NOR,1992,2.855999947
Norway,NOR,1993,3.123500109
Norway,NOR,1994,2.765799999
Norway,NOR,1995,2.907259941
Norway,NOR,1996,2.986390114
Norway,NOR,1997,3.041130066
Norway,NOR,1998,2.188529968
Norway,NOR,1999,2.251490116
Norway,NOR,2000,2.293200016
Norway,NOR,2001,2.329220057
Norway,NOR,2002,2.377530098
Norway,NOR,2003,2.459579945
Norway,NOR,2004,2.560770035
Norway,NOR,2005,2.636270046
Norway,NOR,2006,2.68885994
Norway,NOR,2007,2.74980998
Norway,NOR,2008,2.841020107
Norway,NOR,2009,2.919039965
Norway,NOR,2010,2.95897007
Norway,NOR,2011,2.964329958
Norway,NOR,2012,2.972820044
Norway,NOR,2013,2.967030048
Norway,NOR,2014,2.946959972
OECD members,,1970,1.112896562
OECD members,,1971,1.107060909
OECD members,,1972,1.111181974
OECD members,,1973,1.148934722
OECD members,,1974,1.199573874
OECD members,,1975,1.246235132
OECD members,,1976,1.286474466
OECD members,,1977,1.287368178
OECD members,,1978,1.273085117
OECD members,,1979,1.280329585
OECD members,,1980,1.304716945
OECD members,,1981,1.350638747
OECD members,,1982,1.388776183
OECD members,,1983,1.439903378
OECD members,,1984,1.485849619
OECD members,,1985,1.523531675
OECD members,,1986,1.579896569
OECD members,,1987,1.595775366
OECD members,,1988,1.598395586
OECD members,,1989,1.597697854
OECD members,,1990,1.618296742
OECD members,,1991,1.662456632
OECD members,,1992,1.686977029
OECD members,,1993,1.724292994
OECD members,,1994,1.7564224
OECD members,,1995,1.778668642
OECD members,,1996,1.809222341
OECD members,,1997,1.778099775
OECD members,,1998,1.815625787
OECD members,,1999,1.845647335
OECD members,,2000,1.854951739
OECD members,,2001,1.907810211
OECD members,,2002,1.931194782
OECD members,,2003,1.931949496
OECD members,,2004,1.952296972
OECD members,,2005,2.018269062
OECD members,,2006,2.0752213
OECD members,,2007,2.116275311
OECD members,,2008,2.10574317
OECD members,,2009,2.11059761
OECD members,,2010,2.241660595
OECD members,,2011,2.280886889
OECD members,,2012,2.306949854
OECD members,,2013,2.273728371
OECD members,,2014,2.288875341
Oman,OMN,1974,0.00067
Oman,OMN,1975,0.0015
Oman,OMN,1976,0.00549
Oman,OMN,1977,0.00178
Oman,OMN,1978,0.00145
Oman,OMN,1979,0.00678
Oman,OMN,1981,0.01053
Oman,OMN,1982,0.01664
Oman,OMN,1983,0.01977
Oman,OMN,1984,0.01853
Oman,OMN,1985,0.032809999
Oman,OMN,1986,0.03173
Oman,OMN,1987,0.046390001
Oman,OMN,1988,0.048149999
Oman,OMN,1989,0.05071
Oman,OMN,1990,0.05119
Oman,OMN,1991,0.060460001
Oman,OMN,1992,0.068460003
Oman,OMN,1993,0.071199998
Oman,OMN,1994,0.0757
Oman,OMN,1995,0.084590003
Oman,OMN,1996,0.087030001
Oman,OMN,1997,0.106919996
Oman,OMN,1998,0.117009997
Oman,OMN,2007,0.742370009
Oman,OMN,2008,0.896629989
Oman,OMN,2009,0.909300029
Oman,OMN,2011,1.084499955
Oman,OMN,2012,1.043390036
Oman,OMN,2013,0.993749976
Oman,OMN,2014,1.079769969
Pakistan,PAK,2000,1.317119956
Pakistan,PAK,2001,1.191679955
Pakistan,PAK,2002,0.906599998
Pakistan,PAK,2003,0.781769991
Pakistan,PAK,2004,0.892870009
Pakistan,PAK,2005,1.019350052
Pakistan,PAK,2006,1.431210041
Pakistan,PAK,2007,1.627979994
Pakistan,PAK,2008,1.751700044
Pakistan,PAK,2009,1.670959949
Pakistan,PAK,2012,1.565119982
Pakistan,PAK,2013,1.597010016
Pakistan,PAK,2014,1.44370997
Palau,PLW,2002,2.113480091
Palau,PLW,2003,2.383860111
Palau,PLW,2004,2.625509977
Palau,PLW,2013,2.54824996
Palau,PLW,2014,2.240969896
Palestine,PSE,1976,0.227520004
Palestine,PSE,1981,0.22428
Palestine,PSE,1986,0.301800013
Palestine,PSE,1991,0.414970011
Palestine,PSE,1992,0.426880002
Palestine,PSE,1993,0.482719988
Palestine,PSE,1994,0.502430022
Palestine,PSE,1995,0.415199995
Palestine,PSE,1996,0.482419997
Palestine,PSE,1997,0.703369975
Palestine,PSE,1999,0.710420012
Palestine,PSE,2000,0.68829
Palestine,PSE,2001,0.604219973
Palestine,PSE,2002,0.576300025
Palestine,PSE,2003,0.538590014
Palestine,PSE,2004,0.618160009
Palestine,PSE,2005,0.647580028
Palestine,PSE,2006,0.681980014
Palestine,PSE,2007,0.687039971
Palestine,PSE,2008,0.743070006
Palestine,PSE,2009,0.794889987
Palestine,PSE,2010,0.787989974
Palestine,PSE,2011,0.818899989
Palestine,PSE,2012,0.810010016
Palestine,PSE,2013,0.909799993
Palestine,PSE,2014,1.010489941
Panama,PAN,1970,0.146329999
Panama,PAN,1971,0.160390005
Panama,PAN,1972,0.187260002
Panama,PAN,1973,0.203299999
Panama,PAN,1974,0.221619993
Panama,PAN,1975,0.237599999
Panama,PAN,1976,0.236129999
Panama,PAN,1977,0.243389994
Panama,PAN,1978,0.285270005
Panama,PAN,1979,0.334769994
Panama,PAN,1980,0.322140008
Panama,PAN,1981,0.398409992
Panama,PAN,1982,0.431919992
Panama,PAN,1983,0.450929999
Panama,PAN,1984,0.460339993
Panama,PAN,1985,0.475609988
Panama,PAN,1986,0.506780028
Panama,PAN,1987,0.564199984
Panama,PAN,1988,0.557449996
Panama,PAN,1989,0.540319979
Panama,PAN,1990,0.514190018
Panama,PAN,1991,0.55588001
Panama,PAN,1992,0.545270026
Panama,PAN,1993,0.577199996
Panama,PAN,1994,0.663160026
Panama,PAN,1995,0.662620008
Panama,PAN,1996,0.733349979
Panama,PAN,1999,0.765540004
Panama,PAN,2000,0.877269983
Panama,PAN,2001,0.983690023
Panama,PAN,2002,1.074830055
Panama,PAN,2003,1.015450001
Panama,PAN,2004,1.055940032
Panama,PAN,2005,1.207059979
Panama,PAN,2006,1.325829983
Panama,PAN,2007,1.405490041
Panama,PAN,2008,1.384539962
Panama,PAN,2009,1.325049996
Panama,PAN,2010,1.344280005
Panama,PAN,2011,1.314049959
Panama,PAN,2012,1.36540997
Panama,PAN,2013,1.43118
Papua New Guinea,PNG,1975,0.0006
Papua New Guinea,PNG,1976,0.00085
Papua New Guinea,PNG,1978,0.00201
